go_id	name	namespace	tax_id	taxon_name	rank	NS_mean	WS_mean	X730NS	X730WS	X733NS	X733WS	X734NS	X734WS	X737NS	X737WS	X760NS	X760WS	X769NS	X769WS	X781NS	X781WS	X795NS	X795WS	X852NS	X852WS	X861NS	X861WS	X866NS	X866WS	X867NS	X867WS	X730NS_n_peptide	X730WS_n_peptide	X733NS_n_peptide	X733WS_n_peptide	X734NS_n_peptide	X734WS_n_peptide	X737NS_n_peptide	X737WS_n_peptide	X760NS_n_peptide	X760WS_n_peptide	X769NS_n_peptide	X769WS_n_peptide	X781NS_n_peptide	X781WS_n_peptide	X795NS_n_peptide	X795WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X861NS_n_peptide	X861WS_n_peptide	X866NS_n_peptide	X866WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide
GO:0000015	phosphopyruvate hydratase complex	cellular_component	171552	Prevotellaceae	family	16.663033017100886	16.07892089921285	NA	NA	NA	NA	17.241979192110687	15.153485117454634	NA	NA	15.958647875022491	19.5927845819624	NA	NA	NA	NA	18.064157283238025	NA	19.521305532154397	11.772093309422885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	2.0	NA	NA	1.0	1.0	NA	NA	NA	NA	1.0	NA	2.0	1.0	NA	NA	NA	NA	NA	NA
GO:0000015	phosphopyruvate hydratase complex	cellular_component	186803	Lachnospiraceae	family	19.391208028216443	15.46966091578802	NA	NA	NA	NA	NA	NA	21.177146689282598	13.904692916104775	21.180969857889263	18.734523687122337	NA	NA	20.739778958377403	16.240414361486636	20.740231788738335	13.928799382016237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.0	1.0	2.0	2.0	NA	NA	5.0	1.0	3.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000015	phosphopyruvate hydratase complex	cellular_component	186804	Peptostreptococcaceae	family	18.441788905949245	13.05584522351422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.0267514066704	16.640807724235376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000015	phosphopyruvate hydratase complex	cellular_component	186806	Eubacteriaceae	family	10.199841297347563	9.237342066933516	NA	NA	NA	NA	NA	NA	13.784803798068719	12.822304567654673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000015	phosphopyruvate hydratase complex	cellular_component	186822	Paenibacillaceae	family	16.871130407817702	16.074026989129724	19.804014107241283	15.788433612048626	NA	NA	NA	NA	NA	NA	12.88235700186083	18.84294194335542	NA	NA	NA	NA	17.9052001623315	NA	18.04289219594849	18.199560705794365	NA	NA	NA	NA	NA	NA	2.0	1.0	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	1.0	NA	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0000015	phosphopyruvate hydratase complex	cellular_component	186827	Aerococcaceae	family	21.488330430497175	17.153073920615768	23.686156672747927	13.739670529414207	21.003971916681447	NA	NA	NA	19.072192635289337	18.104490362419114	22.48742102933696	19.44812796685782	21.336753357025888	16.180997818426647	NA	NA	NA	NA	NA	NA	18.43275328331215	14.591552351553347	23.192630138652664	18.268286422473427	19.380301835208307	18.303121283412306	2.0	1.0	1.0	NA	NA	NA	1.0	1.0	2.0	2.0	2.0	1.0	NA	NA	NA	NA	NA	NA	1.0	1.0	2.0	2.0	2.0	2.0
GO:0000015	phosphopyruvate hydratase complex	cellular_component	186828	Carnobacteriaceae	family	21.363935859382156	20.809652491839948	19.85364804482935	17.12127301034823	23.847909760868873	20.151330215141236	17.302806788669013	19.36860964382739	20.26073983746505	21.990344560660372	18.38674009405629	19.268828313362945	NA	NA	22.381516098383845	21.839180751995528	16.954510577387413	16.476171821024412	20.282234963858325	20.405987100427293	22.042510908361276	19.412542086393017	21.18930642896341	22.832403688135024	19.93579738306925	20.837952589158792	4.0	2.0	8.0	8.0	2.0	5.0	5.0	8.0	3.0	3.0	NA	NA	5.0	5.0	2.0	1.0	5.0	6.0	7.0	7.0	6.0	7.0	5.0	5.0
GO:0000015	phosphopyruvate hydratase complex	cellular_component	203492	Fusobacteriaceae	family	26.103937841754345	20.670210012207132	13.741304660258201	NA	NA	NA	26.746989096517275	18.549254848890307	26.528018364195145	18.242400446053068	26.994749685323097	19.66825818164661	26.062271994458015	18.671281003692986	27.259944807585683	19.49742390407651	26.474138432185338	17.221194379283954	24.252780719610662	23.95257720987775	17.31999912719865	11.790253152894714	24.369369374056674	17.209176203594104	27.221529624844862	19.60280174168327	1.0	NA	NA	NA	15.0	7.0	17.0	8.0	14.0	11.0	12.0	7.0	18.0	11.0	12.0	3.0	13.0	12.0	2.0	1.0	13.0	3.0	16.0	10.0
GO:0000015	phosphopyruvate hydratase complex	cellular_component	541000	Ruminococcaceae	family	14.762897574961752	12.4949579450245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.34786007568291	16.079920445745657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA
GO:0000015	phosphopyruvate hydratase complex	cellular_component	1129771	Leptotrichiaceae	family	19.37638139931937	12.501043552588015	NA	NA	NA	NA	17.71938732854704	NA	NA	NA	NA	NA	NA	NA	22.686522371106957	16.086006053309173	NA	NA	NA	NA	NA	NA	20.195452848823788	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	5.0	2.0	NA	NA	NA	NA	NA	NA	3.0	NA	NA	NA
GO:0000015	phosphopyruvate hydratase complex	cellular_component	1570339	Peptoniphilaceae	family	10.713682726102967	18.594126951370523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.298645226824123	22.179089452091677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000015	phosphopyruvate hydratase complex	cellular_component	1843491	Selenomonadaceae	family	19.654534526882458	12.924314975960188	NA	NA	NA	NA	NA	NA	12.73009713470887	NA	NA	NA	22.641928657893487	16.509277476681344	NA	NA	NA	NA	18.42037044305255	NA	NA	NA	20.35229261466109	NA	20.66480853938001	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	1.0	NA	NA	NA	1.0	NA	1.0	NA
GO:0000150	recombinase activity	molecular_function	1300	Streptococcaceae	family	15.679781262654787	16.431215664860407	NA	NA	15.202690249379126	17.028185436240033	18.062700010206974	17.391778658202867	NA	NA	NA	NA	NA	NA	15.053261661638832	16.761733920557937	16.561128756764944	NA	NA	NA	17.51806097606851	19.295932625670286	NA	NA	NA	NA	NA	NA	1.0	2.0	1.0	2.0	NA	NA	NA	NA	NA	NA	1.0	1.0	1.0	NA	NA	NA	3.0	3.0	NA	NA	NA	NA
GO:0000150	recombinase activity	molecular_function	2049	Actinomycetaceae	family	15.640831092931482	15.705875040499338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.225793593652636	19.290837541220494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000150	recombinase activity	molecular_function	31953	Bifidobacteriaceae	family	NA	16.0330567076352	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.618019208356355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000150	recombinase activity	molecular_function	33958	Lactobacillaceae	family	NA	8.63003629160142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.214998792322579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000150	recombinase activity	molecular_function	41294	Bradyrhizobiaceae	family	NA	15.620903836392337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.205866337113495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA
GO:0000150	recombinase activity	molecular_function	72293	Helicobacteraceae	family	16.13176163757907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.71672413830023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000150	recombinase activity	molecular_function	90964	Staphylococcaceae	family	9.861264420110246	13.124165601007345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.446226920831402	16.709128101728503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000150	recombinase activity	molecular_function	203492	Fusobacteriaceae	family	11.332041563381274	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.91700406410243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	137	Spirochaetaceae	family	10.057576801854049	NA	NA	NA	NA	NA	NA	NA	13.642539302575205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	481	Neisseriaceae	family	17.476756866270733	14.005156653622183	NA	NA	NA	NA	NA	NA	16.541809275635668	NA	18.34231134351876	NA	14.872338871274604	12.61816354598943	NA	NA	NA	NA	20.7232355749803	17.54340166757457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	NA	3.0	NA	1.0	1.0	NA	NA	NA	NA	7.0	2.0	NA	NA	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	543	Enterobacteriaceae	family	15.501225403394288	7.183435567020839	NA	NA	19.06567707623858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.939707801932467	10.768398067741995	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	712	Pasteurellaceae	family	21.461033317936597	20.409399215976237	16.5136896108342	NA	NA	NA	20.62690888386729	14.695883349096702	18.406937659736194	17.277432091879422	22.572362479604944	22.733200870568098	22.22334439315058	21.200189623370875	18.005466739062356	NA	21.184278654288423	21.081370180860176	NA	NA	23.34091735537105	20.35965767477055	21.13800183595073	18.85668407582707	22.4847654062268	21.566523457268616	1.0	NA	NA	NA	6.0	1.0	2.0	3.0	9.0	9.0	12.0	3.0	2.0	NA	8.0	1.0	NA	NA	11.0	8.0	6.0	3.0	14.0	14.0
GO:0000160	phosphorelay signal transduction system	biological_process	1300	Streptococcaceae	family	21.76897951174155	23.485794368299594	23.79319191655611	22.619852012722934	22.716785450208878	23.94947060259785	17.00378568832393	22.97475973370422	18.357591284989415	21.88116569511318	20.132848538602275	23.523034818824723	21.015033064774794	23.52653989473117	21.34994791517504	24.978568494235788	22.787476863713206	23.257106991945793	20.79466526034471	23.37071675940667	21.76135168274651	22.339127990858472	19.446941529427026	24.090086655181366	20.711527173168477	22.247885314485814	31.0	26.0	48.0	47.0	5.0	20.0	7.0	11.0	16.0	24.0	30.0	35.0	32.0	56.0	14.0	30.0	28.0	32.0	15.0	18.0	10.0	32.0	15.0	22.0
GO:0000160	phosphorelay signal transduction system	biological_process	2049	Actinomycetaceae	family	15.237783953403811	NA	NA	NA	NA	NA	18.11125067889097	NA	NA	NA	NA	NA	NA	NA	17.461750157042527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	31953	Bifidobacteriaceae	family	13.92758366667814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.512546167399297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	31957	Propionibacteriaceae	family	NA	14.9442156844443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.529178185165456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	31977	Veillonellaceae	family	21.110498687271818	21.807102940377806	20.155773280145944	NA	NA	NA	20.083061990658823	22.620797957913776	21.67972346237786	23.195999319518663	19.888658783140666	22.295158027217646	21.924731125876367	21.54510162372631	20.079350262635593	21.24002208546048	22.35768837410232	22.147042779157086	22.045939269011367	21.572895023849636	21.407270477378344	21.103940187379724	20.82597721531076	20.186449313813593	20.10375374590686	22.535483032230943	3.0	NA	NA	NA	7.0	11.0	11.0	13.0	3.0	5.0	5.0	5.0	7.0	8.0	11.0	12.0	6.0	6.0	7.0	8.0	4.0	3.0	6.0	11.0
GO:0000160	phosphorelay signal transduction system	biological_process	32033	Xanthomonadaceae	family	NA	14.13361246833589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.718574969057048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0
GO:0000160	phosphorelay signal transduction system	biological_process	32644	unidentified	species	18.57921346668806	13.641458245583664	19.27092248210617	NA	NA	NA	NA	NA	20.497656100877585	15.29955886050695	13.466573459027282	10.61503041666825	NA	NA	NA	NA	NA	NA	20.720289838478845	16.44110536501154	19.693476130391236	14.45585301686597	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	1.0	1.0	1.0	1.0	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	33958	Lactobacillaceae	family	12.3027241793138	NA	15.593878711193158	NA	13.447454002320255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	41294	Bradyrhizobiaceae	family	17.556762533615117	NA	NA	NA	20.98604358669878	NA	17.852486789001443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	49546	Flavobacteriaceae	family	15.633084428228704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.21804692894986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	80864	Comamonadaceae	family	13.275348178785167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.760752430232763	NA	12.95373610692696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	81852	Enterococcaceae	family	9.913904262900457	14.733589982332013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.498866763621615	18.31855248305317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	82115	Rhizobiaceae	family	NA	13.840502081589355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.42546458231051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	90964	Staphylococcaceae	family	14.131431936236268	14.953430766641022	NA	NA	17.716394436957422	17.10163579432623	NA	17.873198100934392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	128827	Erysipelotrichaceae	family	NA	8.914711764347802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.499674265068958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0
GO:0000160	phosphorelay signal transduction system	biological_process	135621	Pseudomonadaceae	family	15.90921697359391	13.847280369983471	NA	NA	15.304525674964033	17.353824784358512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.412869472490264	13.191775297846231	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	145360	Sanguibacteraceae	family	14.042824686134129	10.337313056751011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.627787186855283	13.922275557472167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0
GO:0000160	phosphorelay signal transduction system	biological_process	171552	Prevotellaceae	family	17.237834379063752	8.39476019878479	NA	NA	NA	NA	19.607163578470477	11.979722699505945	NA	NA	18.90091179722684	NA	NA	NA	NA	NA	NA	NA	19.11207197993596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	186803	Lachnospiraceae	family	10.720103453027209	15.339841953077341	NA	NA	NA	NA	NA	NA	NA	NA	14.305065953748365	18.924804453798497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	186804	Peptostreptococcaceae	family	NA	16.02900130271217	NA	NA	NA	NA	NA	NA	NA	18.145835491485975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.966833209279972	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0
GO:0000160	phosphorelay signal transduction system	biological_process	186806	Eubacteriaceae	family	9.180820179338946	11.896285673958387	NA	NA	NA	NA	NA	NA	12.765782680060102	15.481248174679543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
