go_id	name	namespace	tax_id	taxon_name	rank	NS_mean	WS_mean	X737NS	X737WS	X852NS	X852WS	X867NS	X867WS	X737NS_n_peptide	X737WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function	1301	Streptococcus	genus	21.233316166144792	23.925915273343037	20.95614386664256	22.69235836381127	21.728046891316076	24.22064535841975	20.848234057759303	24.356818036458826	3.0	5.0	5.0	5.0	4.0	5.0
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function	29465	Veillonella	genus	21.103467479883054	22.683591876502827	21.24260633643751	23.50991011528565	21.710007483565846	21.839305296154095	19.69284450841033	22.10552196073656	2.0	2.0	2.0	2.0	1.0	1.0
GO:0003887	DNA-directed DNA polymerase activity	molecular_function	29465	Veillonella	genus	18.643136931429066	19.52583148949027	18.510506238399273	19.982896365472108	18.796746971556235	19.844001863133077	18.607326975127553	18.131820400627344	2.0	1.0	1.0	2.0	1.0	1.0
GO:0003899	DNA-directed 5'-3' RNA polymerase activity	molecular_function	1301	Streptococcus	genus	20.05429848839854	21.89108991377771	18.63836790613385	19.83049893077189	20.427760165728415	22.52524388914715	20.465480187518395	22.164014692451865	2.0	2.0	2.0	3.0	3.0	3.0
GO:0003899	DNA-directed 5'-3' RNA polymerase activity	molecular_function	29465	Veillonella	genus	21.109848882027528	23.126532001389204	20.669956798339406	23.258937236690482	21.626962413295132	21.789819890939317	20.84402064841481	23.719128687465304	5.0	5.0	6.0	6.0	6.0	5.0
GO:0003924	GTPase activity	molecular_function	29465	Veillonella	genus	22.741254099172306	24.366459980175843	22.344727255778658	24.276711725024267	23.01212195997027	23.52259659929523	22.78918558206179	24.954462122238674	8.0	11.0	10.0	10.0	9.0	11.0
GO:0003954	NADH dehydrogenase activity	molecular_function	117563	Granulicatella	genus	20.341850141830033	18.845174114532824	0.0	16.525180481665494	21.31227373509144	18.353720140960213	20.399243821616608	19.9075886050619	0.0	1.0	2.0	2.0	2.0	2.0
GO:0003986	acetyl-CoA hydrolase activity	molecular_function	29465	Veillonella	genus	22.77159438609418	23.784603617818888	22.109832159904308	23.92263191308556	23.678222202961273	22.95723288339405	21.751943720974943	24.202571614180137	2.0	2.0	2.0	2.0	2.0	2.0
GO:0004177	aminopeptidase activity	molecular_function	1301	Streptococcus	genus	17.478103659517018	21.707094450367556	0.0	20.966200378038057	18.377979410741673	21.85533481165202	17.659644800034737	22.078279271009677	0.0	1.0	2.0	2.0	1.0	2.0
GO:0004222	metalloendopeptidase activity	molecular_function	1301	Streptococcus	genus	17.09742398309943	19.25779122275992	0.0	17.845252033422295	15.236867281156876	19.93797352287448	18.54348431098725	19.289197479992737	0.0	2.0	1.0	2.0	2.0	2.0
GO:0004332	fructose-bisphosphate aldolase activity	molecular_function	1301	Streptococcus	genus	22.302648992205683	25.186702131896816	23.322834595851923	25.516649378530808	20.379289445021477	25.12822755241679	21.804837534830728	24.83333239250111	2.0	2.0	2.0	2.0	2.0	2.0
GO:0004333	fumarate hydratase activity	molecular_function	29465	Veillonella	genus	24.060677556374987	25.387103503996073	18.172445934156503	25.388628081921148	24.629286462246558	24.109013166039624	24.645662700019017	26.053043531918718	1.0	2.0	2.0	2.0	2.0	2.0
GO:0004371	glycerone kinase activity	molecular_function	1301	Streptococcus	genus	19.218260321112343	21.415327294417104	18.210963815795395	21.173205502407843	18.886658641331454	19.91106515208241	19.99045732146299	22.264917227146668	1.0	2.0	1.0	1.0	2.0	2.0
GO:0004386	helicase activity	molecular_function	1301	Streptococcus	genus	17.88240884572788	20.96164545586843	0.0	20.599466608655135	18.359011564222566	21.421271624291386	18.56815781890627	20.721782655353373	0.0	2.0	2.0	2.0	1.0	2.0
GO:0004550	nucleoside diphosphate kinase activity	molecular_function	29465	Veillonella	genus	20.476839421808673	21.6239325979447	19.766833112162498	22.142391569613185	20.720278080692704	21.573423291700916	20.74571886085623	20.891720626802808	2.0	2.0	2.0	2.0	2.0	1.0
GO:0004585	ornithine carbamoyltransferase activity	molecular_function	1301	Streptococcus	genus	23.813314199334908	24.42214971741709	24.058129704742306	24.340349428166924	22.065057079364	24.552560661860753	24.414913373103445	24.36403234989105	2.0	2.0	2.0	2.0	2.0	2.0
GO:0004674	protein serine/threonine kinase activity	molecular_function	1301	Streptococcus	genus	18.75217081188508	20.40926574416994	17.64660156348704	18.90155062093755	19.259030224706603	20.561963052167837	18.908343935865574	21.02908849008034	1.0	2.0	1.0	2.0	2.0	2.0
GO:0004828	serine-tRNA ligase activity	molecular_function	29465	Veillonella	genus	18.75030723155071	20.050963809619844	18.177238736620104	19.42750247922725	19.699258829246027	19.871413342826784	17.4187718190593	20.604727538036265	1.0	1.0	2.0	2.0	1.0	2.0
GO:0005506	iron ion binding	molecular_function	29465	Veillonella	genus	20.5265804363059	25.085057375340828	20.601095096185148	24.637016451308316	20.283548998339864	22.555358574716248	20.666737776995816	26.15117246063752	3.0	5.0	4.0	5.0	2.0	5.0
GO:0005524	ATP binding	molecular_function	1301	Streptococcus	genus	22.89358386652984	26.171754650579217	21.732109390450553	25.37113707431581	23.0300159488788	26.877795076217666	23.433374204394017	25.84001165566465	14.0	27.0	19.0	27.0	23.0	28.0
GO:0005524	ATP binding	molecular_function	29465	Veillonella	genus	23.890763088130583	25.73763608084753	23.620197282528512	25.691216395590782	24.32022999570093	24.753727919966234	23.611951609701716	26.34744334112764	16.0	18.0	16.0	17.0	16.0	18.0
GO:0005524	ATP binding	molecular_function	117563	Granulicatella	genus	19.398322722513218	19.09153407178596	0.0	19.440140260487933	20.49207875865785	18.362936048769093	19.19027890025338	19.259123307471107	0.0	4.0	4.0	3.0	3.0	3.0
GO:0005525	GTP binding	molecular_function	1301	Streptococcus	genus	21.694889795638762	22.811054300939627	22.419616954411115	21.71714169036623	19.42459912064823	24.07133424867257	21.884080297743164	19.933673649243893	1.0	2.0	1.0	2.0	2.0	2.0
GO:0005525	GTP binding	molecular_function	29465	Veillonella	genus	22.850214276039853	24.379553411155072	22.48695715705308	24.318103956096426	23.151204434126285	23.52259659929523	22.83659296464527	24.954462122238674	9.0	12.0	11.0	10.0	10.0	11.0
GO:0005622	intracellular	cellular_component	29465	Veillonella	genus	21.765805428605237	22.810019682884732	19.977177046038122	22.40798382040777	22.047907387624985	22.52062634760873	22.34555296611645	23.32094550984601	4.0	6.0	5.0	5.0	6.0	6.0
GO:0005623	cell	cellular_component	1301	Streptococcus	genus	19.18951769695088	23.47451475859426	0.0	19.786759252706982	19.1449260288643	24.14833734042951	20.21130711013731	23.88279548377966	0.0	1.0	1.0	2.0	2.0	2.0
GO:0005623	cell	cellular_component	29465	Veillonella	genus	21.52493402864501	22.730767981071146	21.434958893344426	23.20189875058837	22.42550225068221	21.646136730470165	19.156531625552887	22.922699093107553	2.0	2.0	2.0	2.0	1.0	2.0
GO:0005623	cell	cellular_component	117563	Granulicatella	genus	20.341850141830033	18.845174114532824	0.0	16.525180481665494	21.31227373509144	18.353720140960213	20.399243821616608	19.9075886050619	0.0	1.0	2.0	2.0	2.0	2.0
GO:0005737	cytoplasm	cellular_component	848	Fusobacterium	genus	26.977329383751158	23.81739147378527	27.54385539248021	0.0	25.59329737864886	25.40069259760658	27.161165663017602	15.639352108297475	36.0	0.0	36.0	36.0	36.0	1.0
GO:0005737	cytoplasm	cellular_component	1301	Streptococcus	genus	25.896390265422173	27.162453772878088	25.57939928842189	26.71022347073036	25.564183093306237	27.688720443575374	26.384840761782822	26.89170713653248	21.0	28.0	27.0	29.0	26.0	26.0
GO:0005737	cytoplasm	cellular_component	29465	Veillonella	genus	24.59382257536691	26.33145284109564	24.738631584927848	26.497212601190515	24.95019063151163	25.31705506569255	23.8906423263992	26.79947138074366	27.0	31.0	29.0	27.0	19.0	28.0
GO:0005737	cytoplasm	cellular_component	117563	Granulicatella	genus	21.183511868926253	20.88104832882514	18.9105348746058	21.283825752104523	22.009519388708444	20.93637140136607	21.212540429446108	20.234614641581047	3.0	8.0	6.0	9.0	8.0	7.0
GO:0005829	cytosol	cellular_component	848	Fusobacterium	genus	25.632296505566483	21.695392926448644	26.491872437442066	0.0	23.77109141123097	23.273109507648854	25.4966294374402	15.639352108297475	6.0	0.0	6.0	6.0	6.0	1.0
GO:0005829	cytosol	cellular_component	1301	Streptococcus	genus	20.499696397412567	19.55647548523898	20.07805969459723	17.615437948155517	21.180876088755497	20.267118275085565	19.878146915574266	19.697957730018594	2.0	1.0	2.0	2.0	1.0	2.0
GO:0005840	ribosome	cellular_component	1301	Streptococcus	genus	23.386875000670443	24.806526649182995	23.243832150346666	24.434870662938327	23.16767258430239	25.44027122481276	23.691797993905354	24.240593178860703	4.0	6.0	6.0	6.0	4.0	5.0
GO:0005840	ribosome	cellular_component	29465	Veillonella	genus	23.93977246594368	25.930122713519104	23.46367633690024	26.30645508790593	24.48094873134367	24.939774426514074	23.66384847362227	26.19148018656351	11.0	13.0	10.0	13.0	12.0	13.0
GO:0005840	ribosome	cellular_component	117563	Granulicatella	genus	22.05596961175768	21.508378911201405	20.28958003177037	21.068628273290635	22.68020666107645	21.84460873626934	22.275879837151926	21.508789793443608	4.0	6.0	7.0	7.0	7.0	5.0
GO:0005886	plasma membrane	cellular_component	848	Fusobacterium	genus	23.783229397741113	20.091281933358708	24.36543996973382	0.0	21.00633768412055	21.665012615374827	24.22359993324341	14.66560115959108	3.0	0.0	3.0	3.0	3.0	1.0
GO:0005886	plasma membrane	cellular_component	1301	Streptococcus	genus	21.95185822099754	24.477866755972013	20.032928749945867	23.003792977737586	21.843688166855006	25.16505064658324	22.80608150399749	24.520368334571376	3.0	12.0	9.0	13.0	10.0	13.0
GO:0005886	plasma membrane	cellular_component	29465	Veillonella	genus	17.056120151882702	19.340452598966067	16.607617158825164	18.599658682086925	18.237030005744227	17.776902140646232	0.0	20.38538703040495	1.0	2.0	2.0	2.0	0.0	2.0
GO:0005940	septin ring	cellular_component	1301	Streptococcus	genus	18.02699150836616	21.073767997126073	0.0	20.286801101508644	18.169159316360687	21.211417536228325	18.9502836433382	21.474663702069517	0.0	2.0	2.0	2.0	2.0	2.0
GO:0005975	carbohydrate metabolic process	biological_process	724	Haemophilus	genus	21.39521804642432	19.077714449198645	20.843725608814506	19.196002449307393	0.0	0.0	22.60790321718313	20.01472277555089	2.0	2.0	0.0	0.0	2.0	2.0
GO:0005975	carbohydrate metabolic process	biological_process	1301	Streptococcus	genus	21.30248210660147	23.498921664971718	20.597296634988528	23.040831231492877	21.457988306479415	24.380892243283228	21.650515068568478	22.27850941610122	4.0	6.0	4.0	6.0	5.0	5.0
GO:0005975	carbohydrate metabolic process	biological_process	29465	Veillonella	genus	18.488135823918398	20.041611260941853	17.05827647161717	20.51920721343986	19.762189447054183	19.614488040479184	16.239559680768235	19.830439248359674	1.0	2.0	2.0	2.0	1.0	2.0
GO:0005975	carbohydrate metabolic process	biological_process	117563	Granulicatella	genus	18.79636800328341	18.356842504225604	18.14211884321036	17.944421847795784	18.877770244262354	18.687939718299862	19.182128112770425	18.343316988684023	1.0	1.0	1.0	2.0	2.0	2.0
GO:0006071	glycerol metabolic process	biological_process	1301	Streptococcus	genus	19.218260321112343	21.415327294417104	18.210963815795395	21.173205502407843	18.886658641331454	19.91106515208241	19.99045732146299	22.264917227146668	1.0	2.0	1.0	1.0	2.0	2.0
GO:0006084	acetyl-CoA metabolic process	biological_process	29465	Veillonella	genus	22.77159438609418	23.784603617818888	22.109832159904308	23.92263191308556	23.678222202961273	22.95723288339405	21.751943720974943	24.202571614180137	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006090	pyruvate metabolic process	biological_process	1301	Streptococcus	genus	19.565962601137052	22.066892464466733	17.154996179157884	18.049538365111736	18.87442742776077	22.51997733863388	20.698720742305227	22.71699797321795	1.0	2.0	1.0	3.0	3.0	3.0
GO:0006090	pyruvate metabolic process	biological_process	29465	Veillonella	genus	20.056837792498406	22.5070916117075	18.9089054370912	22.37871151409441	20.29731043722739	20.80879518307903	20.508219150203036	23.336528908250088	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006094	gluconeogenesis	biological_process	29465	Veillonella	genus	20.056837792498406	22.5070916117075	18.9089054370912	22.37871151409441	20.29731043722739	20.80879518307903	20.508219150203036	23.336528908250088	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006096	glycolytic process	biological_process	1301	Streptococcus	genus	22.34377063471157	25.437153087920073	23.34964913630444	25.683206402833786	20.39081890729225	25.13381012298783	21.89673155565681	25.442436970022715	3.0	4.0	3.0	3.0	3.0	4.0
GO:0006096	glycolytic process	biological_process	117563	Granulicatella	genus	18.663560395649156	19.21659704687813	17.83465439723366	19.89763668850669	19.354500383860806	19.05551505669115	18.38201458195649	18.223365315918496	1.0	2.0	2.0	2.0	2.0	2.0
GO:0006183	GTP biosynthetic process	biological_process	29465	Veillonella	genus	20.476839421808673	21.6239325979447	19.766833112162498	22.142391569613185	20.720278080692704	21.573423291700916	20.74571886085623	20.891720626802808	2.0	2.0	2.0	2.0	2.0	1.0
GO:0006228	UTP biosynthetic process	biological_process	29465	Veillonella	genus	20.476839421808673	21.6239325979447	19.766833112162498	22.142391569613185	20.720278080692704	21.573423291700916	20.74571886085623	20.891720626802808	2.0	2.0	2.0	2.0	2.0	1.0
GO:0006241	CTP biosynthetic process	biological_process	29465	Veillonella	genus	20.476839421808673	21.6239325979447	19.766833112162498	22.142391569613185	20.720278080692704	21.573423291700916	20.74571886085623	20.891720626802808	2.0	2.0	2.0	2.0	2.0	1.0
GO:0006260	DNA replication	biological_process	29465	Veillonella	genus	18.91727856475309	20.148993382906472	18.510506238399273	20.76431720264016	19.1929515473165	20.066282242418264	18.96709370474798	19.216127433290907	2.0	2.0	2.0	3.0	2.0	2.0
GO:0006351	transcription, DNA-templated	biological_process	1301	Streptococcus	genus	21.33693930389726	22.626819680407976	19.89649347857097	20.790426050081393	21.546975500184846	23.42139905105361	21.897487354690245	22.605612091183797	3.0	7.0	5.0	8.0	7.0	7.0
GO:0006351	transcription, DNA-templated	biological_process	29465	Veillonella	genus	21.28239458021228	23.29176448055993	20.918912941678165	23.354355777814003	21.75215721047906	21.98699115841113	21.02712731750897	23.92484728884117	8.0	7.0	8.0	8.0	8.0	8.0
GO:0006351	transcription, DNA-templated	biological_process	117563	Granulicatella	genus	19.905952685907668	17.548276524652536	17.914029193724307	16.220535515596097	20.82027374420069	15.734027686585755	19.69491330256577	18.7606940735562	1.0	1.0	2.0	1.0	2.0	2.0
GO:0006412	translation	biological_process	1301	Streptococcus	genus	23.541162365246958	25.01281882023877	23.447867355417074	24.600796598636297	23.28537376954675	25.631814509406986	23.834051750957762	24.524034138969398	7.0	11.0	10.0	11.0	7.0	10.0
GO:0006412	translation	biological_process	29465	Veillonella	genus	23.896496881428885	25.897002023087826	23.480012478820814	26.19505466898081	24.406748755965484	24.882411809186372	23.62150151751993	26.248118497899934	12.0	14.0	10.0	14.0	12.0	14.0
GO:0006412	translation	biological_process	117563	Granulicatella	genus	22.137948567005328	21.55608332482239	20.28958003177037	21.068628273290635	22.798535973552603	21.8830464145959	22.3289649453782	21.60201221803824	4.0	6.0	8.0	8.0	8.0	6.0
GO:0006434	seryl-tRNA aminoacylation	biological_process	29465	Veillonella	genus	18.75030723155071	20.050963809619844	18.177238736620104	19.42750247922725	19.699258829246027	19.871413342826784	17.4187718190593	20.604727538036265	1.0	1.0	2.0	2.0	1.0	2.0
GO:0006457	protein folding	biological_process	1301	Streptococcus	genus	22.398385688389293	25.96548910983168	21.771386203095002	25.163699824126674	22.74278095835279	26.66186684863534	22.513231862708555	25.65421831589046	5.0	7.0	7.0	7.0	6.0	7.0
GO:0006457	protein folding	biological_process	29465	Veillonella	genus	23.009637457336922	24.57480865020409	22.51746423472257	24.63167590135744	23.608570364866914	23.68894532447937	22.64088292379976	25.07930890836252	4.0	5.0	5.0	5.0	4.0	4.0
GO:0006470	protein dephosphorylation	biological_process	1301	Streptococcus	genus	18.75217081188508	20.40926574416994	17.64660156348704	18.90155062093755	19.259030224706603	20.561963052167837	18.908343935865574	21.02908849008034	1.0	2.0	1.0	2.0	2.0	2.0
GO:0006518	peptide metabolic process	biological_process	29465	Veillonella	genus	17.80553171319834	20.46941056221171	16.537897197102627	21.240731544812586	18.30487442416528	16.228784293874675	18.033384141119143	20.78006418144892	1.0	2.0	2.0	1.0	1.0	2.0
GO:0006520	cellular amino acid metabolic process	biological_process	29465	Veillonella	genus	19.58327614780437	21.71839797818939	18.334823911797496	21.300956040364714	20.280677172328964	19.332712284726586	19.520650004119847	22.760968884160647	1.0	2.0	2.0	2.0	2.0	1.0
GO:0006541	glutamine metabolic process	biological_process	29465	Veillonella	genus	19.082854529933353	19.905183595977785	18.82178738201362	20.32325937754784	19.311653882582586	15.568585300503273	19.073693631108565	20.59614735293682	1.0	2.0	1.0	1.0	2.0	2.0
GO:0006605	protein targeting	biological_process	1301	Streptococcus	genus	17.88240884572788	20.96164545586843	0.0	20.599466608655135	18.359011564222566	21.421271624291386	18.56815781890627	20.721782655353373	0.0	2.0	2.0	2.0	1.0	2.0
GO:0006650	glycerophospholipid metabolic process	biological_process	1301	Streptococcus	genus	17.05290987364265	19.237111831698392	18.159342007468148	19.251009759521967	0.0	19.971688282754453	16.813130677710987	17.621874458487504	2.0	2.0	0.0	2.0	2.0	2.0
GO:0007049	cell cycle	biological_process	1301	Streptococcus	genus	20.726160503523726	23.125452145886587	20.857239532374056	22.89980889332407	21.130769007630807	22.273029688601714	19.943162587837726	23.795324685637922	2.0	5.0	5.0	5.0	4.0	5.0
GO:0007049	cell cycle	biological_process	29465	Veillonella	genus	21.300918874651625	22.901298720369248	21.374034878011532	23.65315463186373	21.880800029891272	21.992723522747895	20.15941723390515	22.54899332372936	3.0	3.0	3.0	3.0	2.0	2.0
GO:0007049	cell cycle	biological_process	117563	Granulicatella	genus	20.831340766795684	18.881664367150822	16.125997782520518	18.27290954021033	21.809383966957306	20.110783144814345	20.81957402951977	0.0	1.0	2.0	2.0	2.0	2.0	0.0
GO:0008152	metabolic process	biological_process	29465	Veillonella	genus	19.381849520831803	21.78205288056496	20.35059835673444	23.11648275218101	18.397197417685664	20.29593743827605	18.486212712784134	18.738341600963704	2.0	3.0	3.0	3.0	2.0	2.0
GO:0008233	peptidase activity	molecular_function	1301	Streptococcus	genus	20.296936252416813	23.738753676990427	0.0	21.629550891960893	20.612079213097612	24.656082837275306	21.1091182355588	23.5536883657024	0.0	5.0	3.0	5.0	5.0	5.0
GO:0008233	peptidase activity	molecular_function	29465	Veillonella	genus	18.787525429327346	21.820856590285636	19.165469922429224	22.42711881648359	18.62365227912741	21.085865706498442	18.47974814125556	21.63128838435244	1.0	2.0	2.0	2.0	2.0	2.0
GO:0008237	metallopeptidase activity	molecular_function	29465	Veillonella	genus	21.65689844168766	21.72366812959444	21.587620701456927	22.07560549496351	22.117141724075328	20.511111043552454	21.081522106021346	22.09352376477104	3.0	4.0	4.0	2.0	3.0	4.0
GO:0008270	zinc ion binding	molecular_function	1301	Streptococcus	genus	22.84645901552767	25.41780921648767	23.53149081821643	25.653239919089646	21.986787565649305	25.507496281255733	22.596953247996307	25.019225288532933	7.0	8.0	7.0	9.0	7.0	9.0
GO:0008270	zinc ion binding	molecular_function	29465	Veillonella	genus	18.720662542939685	21.017812035544072	17.691968140825452	21.789548684648434	19.13136232218993	18.71098204416879	18.960080171533185	21.14289735254801	2.0	4.0	3.0	2.0	3.0	4.0
GO:0008408	3'-5' exonuclease activity	molecular_function	29465	Veillonella	genus	18.643136931429066	19.52583148949027	18.510506238399273	19.982896365472108	18.796746971556235	19.844001863133077	18.607326975127553	18.131820400627344	2.0	1.0	1.0	2.0	1.0	1.0
GO:0008483	transaminase activity	molecular_function	29465	Veillonella	genus	20.50259453918792	21.848191794465603	18.2935190883591	22.305448104107594	21.91492862640436	22.200559874796824	17.468171356311014	20.33533741560348	1.0	1.0	2.0	2.0	1.0	2.0
GO:0008654	phospholipid biosynthetic process	biological_process	1301	Streptococcus	genus	17.05290987364265	19.237111831698392	18.159342007468148	19.251009759521967	0.0	19.971688282754453	16.813130677710987	17.621874458487504	2.0	2.0	0.0	2.0	2.0	2.0
GO:0008730	L(+)-tartrate dehydratase activity	molecular_function	29465	Veillonella	genus	24.06607766752104	25.401225708430108	18.172445934156503	25.40958780454273	24.629286462246558	24.13662675895941	24.656442616100268	26.05929727118729	1.0	3.0	2.0	3.0	3.0	3.0
GO:0008777	acetylornithine deacetylase activity	molecular_function	29465	Veillonella	genus	21.55331379461579	20.93975852786698	21.543392808571944	20.88910713408939	22.010603703464714	20.434995761823487	20.895624612673608	21.350884753130426	2.0	2.0	2.0	1.0	2.0	2.0
GO:0008804	carbamate kinase activity	molecular_function	1301	Streptococcus	genus	20.909818525311454	20.448245638568444	21.18612780900169	20.448134713190772	21.210838846460366	20.51220804401753	20.065287697640308	20.381431529356714	3.0	2.0	3.0	3.0	2.0	3.0
GO:0009055	electron transfer activity	molecular_function	1301	Streptococcus	genus	19.18951769695088	23.47451475859426	0.0	19.786759252706982	19.1449260288643	24.14833734042951	20.21130711013731	23.88279548377966	0.0	1.0	1.0	2.0	2.0	2.0
GO:0009055	electron transfer activity	molecular_function	29465	Veillonella	genus	19.71145352126421	21.19459782605356	18.71239204971014	21.843047940373076	20.217693179446552	21.177669102067515	19.82159134300402	20.023821233039502	2.0	3.0	3.0	3.0	2.0	2.0
GO:0009073	aromatic amino acid family biosynthetic process	biological_process	1301	Streptococcus	genus	16.812461214495798	20.040644436822287	0.0	18.77553828818133	18.211721205802068	20.865149203686048	15.347867143914106	19.74197917920052	0.0	1.0	2.0	2.0	1.0	2.0
GO:0009097	isoleucine biosynthetic process	biological_process	29465	Veillonella	genus	19.18161319175593	20.196764529590173	19.10426912120952	18.418233387740948	20.218783899733197	20.29055706329528	0.0	20.911645792823087	1.0	2.0	2.0	2.0	0.0	2.0
GO:0009236	cobalamin biosynthetic process	biological_process	29465	Veillonella	genus	20.385700577730788	21.54165865444552	19.893605517655352	22.349380856225014	20.595702406169817	20.340081290603262	20.564980388552137	21.246096496520163	2.0	3.0	2.0	2.0	3.0	3.0
GO:0009245	lipid A biosynthetic process	biological_process	848	Fusobacterium	genus	24.725996046563683	20.953041056699647	25.54712900671859	0.0	22.601682788285203	22.525861288844446	24.73153531963337	15.639352108297475	2.0	0.0	2.0	2.0	2.0	1.0
GO:0009279	cell outer membrane	cellular_component	29465	Veillonella	genus	20.90178522818121	21.640153856788704	21.14200535490266	21.92410956531333	21.45438251932107	21.787433200457894	19.39585570923516	21.073096934591913	2.0	2.0	3.0	3.0	2.0	2.0
GO:0009331	glycerol-3-phosphate dehydrogenase complex	cellular_component	1301	Streptococcus	genus	17.05290987364265	19.237111831698392	18.159342007468148	19.251009759521967	0.0	19.971688282754453	16.813130677710987	17.621874458487504	2.0	2.0	0.0	2.0	2.0	2.0
